iter	Logloss
260	0.007624961753
261	0.007609970478
262	0.007582634433
263	0.00756102012
264	0.007551592045
265	0.007530697222
266	0.007498350168
267	0.00748122422
268	0.007462551864
269	0.00744585966
270	0.007435818631
271	0.007423140796
272	0.007414317554
273	0.007398182193
274	0.007381373061
275	0.007376340076
276	0.007365880794
277	0.00735054207
278	0.007329026558
279	0.007319883381
280	0.007304462858
281	0.007283281594
282	0.007259468225
283	0.00724109792
284	0.007236583117
285	0.007222766659
286	0.007199747507
287	0.007173937965
288	0.007123758988
289	0.007106007551
290	0.0071019143
291	0.007087731529
292	0.007060411127
293	0.007053308871
294	0.007028668579
295	0.007017125344
296	0.007008368892
297	0.007000767909
298	0.00697567988
299	0.006952537471
300	0.006946517533
301	0.006938285233
302	0.006916718708
303	0.006907161212
304	0.006876262592
305	0.006852378373
306	0.006842188083
307	0.006834281618
308	0.006816628907
309	0.006803872393
310	0.006768206872
311	0.006752088919
312	0.00673344629
313	0.006727096335
314	0.006706558534
315	0.006696192917
316	0.00668852627
317	0.00667367998
318	0.006662566874
319	0.006626129782
320	0.006614678109
321	0.006604932625
322	0.006595031765
323	0.006577954801
324	0.006574653288
325	0.006569457073
326	0.006550125308
327	0.006544101374
328	0.00654251979
329	0.006497742669
330	0.006489510559
331	0.006484798697
332	0.006476525326
333	0.006463145294
334	0.00645743253
335	0.006443210269
336	0.006428415942
337	0.006412714691
338	0.006403204164
339	0.006388212972
340	0.006374090912
341	0.006353084747
342	0.00634597331
343	0.006338502937
344	0.006316316187
345	0.006303117021
346	0.006271440103
347	0.006255333294
348	0.006248324851
349	0.006230785895
350	0.006207745207
351	0.006188252459
352	0.006162034918
353	0.006154833644
354	0.006149479841
355	0.006142769955
356	0.006089838758
357	0.006082845153
358	0.006056293499
359	0.006051189981
360	0.006049989398
361	0.006042953786
362	0.006041521458
363	0.006022739368
364	0.006014610725
365	0.006013568534
366	0.005999161588
367	0.005961958151
368	0.00594756337
369	0.005940966814
370	0.005922261334
371	0.0059106648
372	0.00589831839
373	0.005895083407
374	0.005890206581
375	0.005889080321
376	0.005863677889
377	0.005852919212
378	0.005846940828
379	0.005839456431
380	0.005817083217
381	0.005804688028
382	0.00578836811
383	0.005763374912
384	0.005757084578
385	0.005742127615
386	0.005705239981
387	0.00567961465
388	0.005664926316
389	0.005648348575
390	0.005627287674
391	0.005615449694
392	0.005601985918
393	0.005593022445
394	0.005550648032
395	0.005541074614
396	0.005517620307
397	0.005511646842
398	0.005505880556
399	0.005500700252
400	0.005499736652
401	0.005476831022
402	0.005464793849
403	0.00546216095
404	0.005459703669
405	0.005458719894
406	0.005453976905
407	0.005440410824
408	0.005425584245
409	0.00541349179
410	0.005408134963
411	0.005399100705
412	0.005378198767
413	0.005373450014
414	0.005367674003
415	0.005366819426
416	0.005357697664
417	0.005351402357
418	0.005347195665
419	0.005333740843
420	0.005320609048
421	0.005305575054
422	0.005280093275
423	0.005263064413
424	0.00525789694
425	0.005252071361
426	0.005242596373
427	0.005222232396
428	0.005218231044
429	0.005213048508
430	0.00519238492
431	0.005191476701
432	0.005189295839
433	0.005184104484
434	0.005183469989
435	0.005162968576
436	0.005142959053
437	0.005137291223
438	0.005129804007
439	0.005120604808
440	0.005112910773
441	0.005088000911
442	0.005074163003
443	0.005066649204
444	0.005059294839
445	0.005047741694
446	0.005045090996
447	0.005023823596
448	0.005018647544
449	0.005014047899
450	0.004998431765
451	0.004991638721
452	0.004988319463
453	0.00497676352
454	0.004971563479
455	0.004962149934
456	0.004948473185
457	0.004941618702
458	0.004922616973
459	0.004919376562
460	0.004917458155
461	0.004915659631
462	0.004913390992
463	0.004902480723
464	0.004899235314
465	0.004887329399
466	0.004885647385
467	0.004871389331
468	0.004864962378
469	0.004857782567
470	0.004850383207
471	0.004843792288
472	0.004813334421
473	0.004801816495
474	0.00479698018
475	0.00478757549
476	0.00478150786
477	0.004773954847
478	0.004754203926
479	0.004747028981
480	0.004745739238
481	0.004739378026
482	0.004733889371
483	0.004729784625
484	0.004720033397
485	0.004706467593
486	0.004703148521
487	0.00469762338
488	0.004680544484
489	0.004678201945
490	0.004670667603
491	0.004657980224
492	0.004655956395
493	0.004654454181
494	0.00464481096
495	0.004640527554
496	0.004632226124
497	0.004615904128
498	0.004607805765
499	0.004583778523
500	0.004573165247
501	0.004560443405
502	0.004558401225
503	0.004551874619
504	0.004544384765
505	0.004541072382
506	0.004536666952
507	0.004530304496
508	0.004525618603
509	0.004522266587
510	0.004517707152
511	0.004498089264
512	0.004489684268
513	0.004482140962
514	0.004477666091
515	0.004473997749
516	0.004471327855
517	0.004461586506
518	0.004454262686
519	0.004449240047
520	0.004442237689
521	0.004440645972
522	0.004421538394
523	0.004413689879
524	0.004410191146
525	0.004406232963
526	0.004402591807
527	0.004399278373
528	0.004388868892
529	0.004383523102
530	0.004379916994
531	0.004375786664
532	0.004372226598
533	0.004359559581
534	0.004351525475
535	0.004348905103
536	0.004345830206
537	0.004337660786
538	0.004335849371
539	0.004323000983
540	0.004316696056
541	0.00430522436
542	0.004303839572
543	0.004299790554
544	0.004289812809
545	0.004287268358
546	0.004280721111
547	0.004270441478
548	0.004256487248
549	0.004245827978
550	0.004232203204
551	0.004229229447
552	0.004228136466
553	0.004226856671
554	0.004225669498
555	0.004222970372
556	0.004218349116
557	0.004197137813
558	0.00419056534
559	0.004184485747
560	0.0041731796
561	0.004166478532
562	0.004158607938
563	0.004142513516
564	0.004134273549
565	0.004132052859
566	0.004128799588
567	0.004127681361
568	0.004117831074
569	0.004110468855
570	0.00410710848
571	0.004098156872
572	0.004097173955
573	0.004088434527
574	0.004080915163
575	0.004075915438
576	0.004068093481
577	0.004066287502
578	0.004056273426
579	0.004055343279
580	0.004050760611
581	0.004048301549
582	0.004041877769
583	0.004036809881
584	0.004028693782
585	0.004023094035
586	0.00401917971
587	0.004013334699
588	0.004005011158
589	0.003992529297
590	0.00399024658
591	0.00398180766
592	0.003981173514
593	0.003962523208
594	0.003939594947
595	0.003932893054
596	0.003920832574
597	0.003913632045
598	0.003910587698
599	0.003902874747
600	0.003898556414
601	0.003885007339
602	0.003873517908
603	0.003869182547
604	0.00386684235
605	0.003866303584
606	0.003860101016
607	0.003857894669
608	0.003853927851
609	0.003847816225
610	0.003825520677
611	0.003822292341
612	0.003821338735
613	0.003820610313
614	0.003819801806
615	0.00381833755
616	0.0038137308
617	0.003809244336
618	0.003803534003
619	0.003776685465
620	0.003768965372
621	0.003763994014
622	0.003757162137
623	0.003745278379
624	0.003739570977
625	0.003736986278
626	0.003732450177
627	0.003729027538
628	0.003719094373
629	0.003712409467
630	0.003706319267
631	0.003701892295
632	0.00369887918
633	0.003695123145
634	0.003694079883
635	0.003691811828
636	0.003687687548
637	0.003682535021
638	0.003678361828
639	0.003674951769
640	0.003662785365
641	0.003656495645
642	0.003652554428
643	0.003636674441
644	0.003631020415
645	0.003630083858
646	0.003624315782
647	0.003613417242
648	0.003593027463
649	0.003583424147
650	0.003566776393
651	0.003562993636
652	0.003555406082
653	0.003547468568
654	0.003545410637
655	0.003542128476
656	0.003538224639
657	0.003536169041
658	0.003528004201
659	0.003507853545
660	0.003504295775
661	0.003498384156
662	0.003490017935
663	0.003485627477
664	0.003479267803
665	0.003474067486
666	0.003473198219
667	0.003472575856
668	0.003470727456
669	0.003466231813
670	0.00345652728
671	0.003452620008
672	0.00344798074
673	0.00344160379
674	0.003435757986
675	0.003433030821
676	0.003429521661
677	0.003423039579
678	0.003419828394
679	0.003414306232
680	0.003393474492
681	0.003389049837
682	0.003388242878
683	0.003384535699
684	0.003380596211
685	0.003377216853
686	0.003368475359
687	0.003364842431
688	0.003359762304
689	0.00335688
690	0.003351125681
691	0.003346170755
692	0.003344460091
693	0.003340952884
694	0.003333900437
695	0.003328346429
696	0.003326823503
697	0.003323684265
698	0.003318780385
699	0.003314093559
700	0.003305703905
701	0.003303272346
702	0.003291077396
703	0.003283518927
704	0.003281389268
705	0.00327629089
706	0.003273104578
707	0.003266021018
708	0.003255234138
709	0.003250561364
710	0.003247007139
711	0.003243576456
712	0.003241461212
713	0.003240693647
714	0.003235695184
715	0.003233493456
716	0.003228637405
717	0.003226168568
718	0.003224836299
719	0.003220504233
720	0.003214289754
721	0.003210120641
722	0.003199139258
723	0.003198044071
724	0.00319389416
725	0.003191328681
726	0.003189488267
727	0.003187752189
728	0.003184338164
729	0.003180086842
730	0.003173721048
731	0.003172437056
732	0.003162361969
733	0.00315825637
734	0.003155642057
735	0.003154044124
736	0.003149473084
737	0.003145830623
738	0.003141636845
739	0.00313442304
740	0.003123324722
741	0.00311225704
742	0.003102656794
743	0.003096638456
744	0.003090899513
745	0.003078232276
746	0.003074556017
747	0.003069669706
748	0.00306614937
749	0.00306074336
750	0.003055377775
751	0.003053154436
752	0.003050882836
753	0.003046596806
754	0.00304366836
755	0.003041979799
756	0.003038846055
757	0.003021295986
758	0.003020451017
759	0.003006706243
760	0.003001647601
761	0.00299864578
762	0.002997209257
763	0.002995208216
764	0.002992372377
765	0.00298896857
766	0.002986258044
767	0.002982394592
768	0.002974577587
769	0.002969701331
770	0.002965870674
771	0.002955852434
772	0.002939881974
773	0.00293583837
774	0.002929935635
775	0.002926609403
776	0.002916851585
777	0.00291533613
778	0.002909158916
779	0.002903619581
780	0.002900297605
781	0.002898817044
782	0.002897220124
783	0.002896659987
784	0.002895776721
785	0.002891453615
786	0.00288987942
787	0.002888537518
788	0.002887717454
789	0.002884611996
790	0.002875841688
791	0.002874618536
792	0.002872069205
793	0.002865720823
794	0.002864406634
795	0.00285926453
796	0.002844009176
797	0.002839104294
798	0.002827360033
799	0.002819347902
800	0.002817377909
801	0.002815551693
802	0.002810184865
803	0.002806523876
804	0.002802661858
805	0.002797920719
806	0.002794259137
807	0.002787362029
808	0.00278419656
809	0.002780095173
810	0.002777188469
811	0.002766494271
812	0.002762144588
813	0.002759846209
814	0.002755276992
815	0.00274250895
816	0.002738079816
817	0.002736944877
818	0.002736408281
819	0.002732439967
820	0.002731851929
821	0.002727714226
822	0.00272695987
823	0.002725171999
824	0.002724629576
825	0.002721487269
826	0.002715602469
827	0.002714877928
828	0.002698479246
829	0.002695982084
830	0.00269359924
831	0.002691956568
832	0.002691542152
833	0.002690186632
834	0.002689514336
835	0.00268579262
836	0.00268256724
837	0.002667742035
838	0.002665263544
839	0.002662975275
840	0.002660049364
841	0.002658640704
842	0.002654346428
843	0.002652153276
844	0.002644880169
845	0.002643225393
846	0.002634434579
847	0.002629200695
848	0.002625412641
849	0.002614703664
850	0.002610727178
851	0.002607968105
852	0.002606155737
853	0.002596242784
854	0.002589536376
855	0.002586185254
856	0.002575505301
857	0.002574995235
858	0.002574216213
859	0.00257336433
860	0.002572562136
861	0.00257182734
862	0.002568451839
863	0.002567503217
864	0.00256440684
865	0.002555876538
866	0.00255551198
867	0.002548963961
868	0.002544743922
869	0.002537934927
870	0.002531514078
871	0.00252567731
872	0.002525212392
873	0.002522794989
874	0.002519036514
875	0.002518298242
876	0.002514379183
877	0.002511847732
878	0.002503793436
879	0.002498895595
880	0.00249735319
881	0.002496387994
882	0.002493896708
883	0.002490749898
884	0.002487150502
885	0.002486473832
886	0.002484266546
887	0.002478823302
888	0.002477950812
889	0.002476758458
890	0.002475235412
891	0.002471161352
892	0.002469220166
893	0.002468433052
894	0.00246140046
895	0.002460722941
896	0.002460103509
897	0.002459076428
898	0.002456817903
899	0.002453439818
900	0.002452217557
901	0.002448913926
902	0.002447272454
903	0.002444373175
904	0.00244357356
905	0.002441728085
906	0.002432534133
907	0.002428586723
908	0.002419993919
909	0.002416557989
910	0.00241442048
911	0.002413781814
912	0.002409696596
913	0.002403534974
914	0.002400094414
915	0.002396581572
916	0.002394496915
917	0.002390628321
918	0.002385835175
919	0.002382252856
920	0.002381634552
921	0.002376565901
922	0.002373382839
923	0.002371985717
924	0.002371048511
925	0.002368876861
926	0.002368181129
927	0.002363554203
928	0.002358327049
929	0.002355428412
930	0.002346523374
931	0.002340889439
932	0.002338018236
933	0.002334366141
934	0.002330537158
935	0.002322848614
936	0.002320602788
937	0.002310783104
938	0.002310249081
939	0.002300946128
940	0.002298543133
941	0.002295016009
942	0.002294292165
943	0.002292414165
944	0.002289253249
945	0.002287411299
946	0.002285932817
947	0.002278849597
948	0.002276824233
949	0.002274046827
950	0.002264134798
951	0.002261518165
952	0.002258965021
953	0.002258286456
954	0.002256157619
955	0.002254688477
956	0.002250932538
957	0.002240251126
958	0.002238332685
959	0.002234494016
960	0.00223272769
961	0.002232212216
962	0.002230104085
963	0.002228831919
964	0.002225019029
965	0.00222123898
966	0.002219540972
967	0.002215279527
968	0.002213055177
969	0.002209259132
970	0.002206134925
971	0.002200921928
972	0.002195125749
973	0.002189011269
974	0.002183521461
975	0.002183037867
976	0.00218228138
977	0.002181588592
978	0.002179576264
979	0.002176616053
980	0.002174778313
981	0.002170133456
982	0.002163895588
983	0.002160891197
984	0.002158776652
985	0.002157651968
986	0.002155725411
987	0.002153128754
988	0.002151603745
989	0.002150186191
990	0.002147990077
991	0.002143567656
992	0.002138870713
993	0.002137589762
994	0.002135203059
995	0.002132460628
996	0.002127471805
997	0.002126991072
998	0.002122654664
999	0.002121401981
